time,quote,title,author
21:30,9.30 p.m. Go to bed,The Curious Incident of the Dog in the Night-time,Mark Haddon
21:30,"It's 9:30 p.m. already. I've gotta head uptown for my appointment with Pavel. Pavel is my shrink. He sees patients at night. He's a Czech Jew, a survivor of Terezin and Auswitz. I see him once a week.",Maus,Art Spiegelman
21:35,The Sergeant jotted it down on a piece of paper. 'That checks up with his own story: 9.35 p.m. Budd leaves; the North dame arrives.',A Blunt Instrument,Georgette Heyer
21:36,"My backpack was already packed, and I'd already gotten the other supplies together, like the altimeter and the granola bars and the Swiss army knife I'd dug up in Central Park, so there was nothing else to do. Mom tucked me in at 9:36.",Extremely Loud and Incredibly Close,Jonathan Safran Foer
21:45,"But for some unfathomable reason-birth, death, the end of the universe and all things available to man-Cody Menhoff's was closed at 9:45 PM on a Thursday...",Riven Rock,T. C. Boyle
21:50,I passed out on to the road and saw by the lighted dial of a clock that it was ten minutes to ten. In front of me was a large building which displayed the magical name.,Dubliners -- 'Araby',James Joyce
21:57,"""It sounds pretty interesting,"" said the policeman. ""Rather a long time between meets, though, it seems to me. Haven't you heard from your friend since you left?"" ""Well, yes, for a time we corresponded,"" said the other. ""But after a year or two we lost track of each other. You see, the West is a pretty big proposition, and I kept hustling around over it pretty lively. But I know Jimmy will meet me here if he's alive, for he always was the truest, stanchest old chap in the world. He'll never forget. I came a thousand miles to stand in this door to-night, and it's worth it if my old partner turns up."" The waiting man pulled out a handsome watch, the lids of it set with small diamonds. ""Three minutes to ten,"" he announced. ""It was exactly ten o'clock when we parted here at the restaurant door.""",The Four Million,O. Henry
22:00,"We let our upstairs room to a certain Mr. Goudsmit, a divorced man in his thirties, who appeared to have nothing to do on this particular evening; we simply could not get rid of him without being rude; he hung about until ten o'clock.",Anne Frank: The Diary of a Young Girl,Anne Frank
22:00,"By ten, Quoyle was drunk. The crowd was enormous, crushed together so densely that Nutbeem could not force his way down the hall or to the door and urinated on the remaining potato chips in the blue barrel, setting a popular example.",The Shipping News,E. Annie Proulx
22:00,"I went back into the library, limp and exhausted. In a few minutes the telephone began ringing again. I did not do anything. I let it ring. I went and sat down at Maxim's feet. It went on ringing. I did not move. Presently it stopped, as though cut suddenly in exasperation. The clock on the mantelpiece struck ten o'clock. Maxim put his arms round me and lifted me against him. We began to kiss one another, feverishly, desperately, like guilty lovers who have not kissed before.",Rebecca,Daphne du Maurier
22:00,The grandfather clock in the State Room strikes ten times.,The Thousand Autumns of Jacob de Zoet,David Mitchell
22:00,"They were alone then, and theoretically free to do whatever they wanted, but they went on eating the dinner they had no appetite for. Florence set down her knife and reached for Edward's hand and squeezed. From downstairs they heard the wireless, the chimes of Big Ben at the start of the ten o'clock news.",On Chesil Beach,Ian McEwan
22:00,"I could not doubt that this was the BLACK SPOT; and taking it up, I found written on the other side, in a very good, clear hand, this short message: ""You have till ten tonight."" [Location 288]",Treasure Island,Robert Louis Stevenson
22:00,"The light in Mr. Green's kitchen snapped off at nine-thirty, followed by the light in his bedroom at his usual ten o'clock. His house was the first on the street to go dark.",A crime in the neighborhood,Suzanne Berne
22:00,"No one wanted to go to bed when at ten o'clock Mrs. March put by the last finished job, and said, ""Come girls."" Beth went to the piano and played the father's favorite hymn. All began bravely, but broke down one by one till Beth was left alone, singing with all her heart, for to her music was always a sweet consoler. ""Go to bed and don't talk, for we must be up early and shall need all the sleep we can get. Good night, my darlings,"" said Mrs. March, as the hymn ended, for no one cared to try another. They kissed her quietly, and went to bed as silently as if the dear invalid lay in the next room. Beth and Amy soon fell asleep in spite of the great trouble, but Meg lay awake, thinking the most serious thoughts she had ever known in her short life. Jo lay motionless, and her sister fancied that she was asleep, till a stifled sob made her exclaim, as she touched a wet cheek... ""Jo, dear, what is it? Are you crying about father?"" ""No, not now."" ""What then?"" ""My... My hair!"" burst out poor Jo, trying vainly to smother her emotion in the pillow. It did not seem at all comical to Meg, who kissed and caressed the afflicted heroine in the tenderest manner. ""I'm not sorry,"" protested Jo, with a choke. ""I'd do it again tomorrow, if I could. It's only the vain part of me that goes and cries in this silly way. Don't tell anyone, it's all over now. I thought you were asleep, so I just made a little private moan for my one beauty. How came you to be awake?""",Little Women,Louisa May Alcott
22:00,"Of course, they had good reason to be fussy on such a night. And then it was long after ten o'clock and yet there was no sign of Gabriel and his wife. Besides they were dreadfully afraid that Freddy Malins might turn up screwed.",The Dead,James Joyce
22:00,"Her body asserted itself with a restless movement of the knee, and she stood up. 'Ten o'clock,' she remarked, apparently finding the time on the ceiling. 'Time for this good girl to go to bed.'",The Great Gatsby,F. Scott Fitzgerald
22:00,"'The first night, as soon as the corporal had conducted my uncle Toby up stairs, which was about 10 - Mrs. Wadman threw herself into her arm chair, and crossing her left knee with her right, which formed a resting-place for her elbow, she reclin'd her cheek upon the palm of her hand, and leaning forwards, ruminated until midnight upon both sides of the question.'","The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne
22:08,"'My watch is always a little fast,' I said. 'What time do you make it now?' 'Ten eight.' 'Ten eighteen by mine. You see.'",The Quiet American,Graham Greene
22:10,"That was the past, and now I had just died on the narrow couch of a Paris lodging house, and my wife was crouching on the floor, crying bitterly. The white light before my left eye was growing dim, but I remembered the room perfectly. On the left there was a chest of drawers, on the right a mantelpiece surmounted by a damaged clock without a pendulum, the hands of which marked ten minutes past ten. The window overlooked the Rue Dauphine, a long, dark street. All Paris seemed to pass below, and the noise was so great that the window shook.",The Death of Olivier Becaille,Emile Zola
